vehicle_type,manufacturer,year,model,battery_code,replacement_type,technology,description,image_link
Passenger & SUV,Suzuki,2021,S-Presso 1.0 S-Edition AT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,S-Presso 1.0 S-Edition MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Swift 1.2 GA MT (Update),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Swift 1.2 GL AT (Update),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Swift 1.2 GL MT (Update),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Swift 1.2 GL Special Edition,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Swift 1.2 GLX AT (Update),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Swift 1.2 GLX MT (Update),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Swift Sport,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,SX4,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Vitara 1.4 Turbo GLX AT,638,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 109 | SANS CCA Amps: 345 | EN CCA Amps: 295 | DIN CCA Amps: 522.5 | SAE CCA Amps: 550 | IEC CCA Amps: 485 | Max length mm: 255 | Overall width mm: 175 | Overall height mm: 213,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/638.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Vitara 1.4 Turbo GLX MT,638,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 109 | SANS CCA Amps: 345 | EN CCA Amps: 295 | DIN CCA Amps: 522.5 | SAE CCA Amps: 550 | IEC CCA Amps: 485 | Max length mm: 255 | Overall width mm: 175 | Overall height mm: 213,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/638.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Vitara 1.4T GLX AT,638,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 109 | SANS CCA Amps: 345 | EN CCA Amps: 295 | DIN CCA Amps: 522.5 | SAE CCA Amps: 550 | IEC CCA Amps: 485 | Max length mm: 255 | Overall width mm: 175 | Overall height mm: 213,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/638.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Vitara 1.6 GL+,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Vitara Brezza GL AT,638,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 109 | SANS CCA Amps: 345 | EN CCA Amps: 295 | DIN CCA Amps: 522.5 | SAE CCA Amps: 550 | IEC CCA Amps: 485 | Max length mm: 255 | Overall width mm: 175 | Overall height mm: 213,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/638.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Vitara Brezza GL MT,638,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 109 | SANS CCA Amps: 345 | EN CCA Amps: 295 | DIN CCA Amps: 522.5 | SAE CCA Amps: 550 | IEC CCA Amps: 485 | Max length mm: 255 | Overall width mm: 175 | Overall height mm: 213,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/638.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Vitara Brezza GLX AT,638,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 109 | SANS CCA Amps: 345 | EN CCA Amps: 295 | DIN CCA Amps: 522.5 | SAE CCA Amps: 550 | IEC CCA Amps: 485 | Max length mm: 255 | Overall width mm: 175 | Overall height mm: 213,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/638.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2021,Vitara Brezza GLX MT,638,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 109 | SANS CCA Amps: 345 | EN CCA Amps: 295 | DIN CCA Amps: 522.5 | SAE CCA Amps: 550 | IEC CCA Amps: 485 | Max length mm: 255 | Overall width mm: 175 | Overall height mm: 213,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/638.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Alto,615,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/615.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Baleno 1.4 GLX,615,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/615.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Baleno 1.5 GL AT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Baleno 1.5 GL MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Baleno 1.5 GLX AT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Baleno 1.5 GLX MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Celerio 1.0 GA MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Celerio 1.0 GL AT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Celerio 1.0 GL MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Ciaz 1.5 GLX,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Dzire 1.2 GA MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Dzire 1.2 GL AT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Dzire 1.2 GL MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Ertiga 1.5 GA (MT),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Ertiga 1.5 GL (AT),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Ertiga 1.5 GL (MT),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Ertiga 1.5 GLX (AT),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Ertiga 1.5 GLX (MT),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Ignis 1.2 GL Special Edition,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Ignis 1.2 GLX Special Edition,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Jimny 1.3i 4x4,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Jimny 1.3i AT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Jimny 1.5 4×4 GA MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Jimny 1.5 4×4 GLX AT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,jimny 1.5 4×4 GLX MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Jimny 1.5 GL AT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Jimny 1.5 GL MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,Kizashi 2.4 slx,639,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 70 | Reserve Capacity Minutes: 109 | SANS CCA Amps: 345 | EN CCA Amps: 295 | DIN CCA Amps: 522.5 | SAE CCA Amps: 550 | IEC CCA Amps: 485 | Max length mm: 255 | Overall width mm: 175 | Overall height mm: 213,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/639.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,S-Presso 1.0 GL AT (Update),616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
Passenger & SUV,Suzuki,2022,S-Presso 1.0 GL MT,616,Primary,EFB,Cover: SMF | 20 Hr Capacity Ah: 43 | Reserve Capacity Minutes: 60 | SANS CCA Amps: 230 | EN CCA Amps: 200 | DIN CCA Amps: 256.5 | SAE CCA Amps: 330 | IEC CCA Amps: 270 | Max length mm: 199 | Overall width mm: 131 | Overall height mm: 225,https://images.ecatonline.co.za/EcatApi/Image?DisplayLarge=true&ImagePath=(PATHUPLOAD)\__upload\AutoX\Catalogue\Willard/616.png&MaxImageWidth=400&MaxImageHeigth=400
